url,rightmove_id,price_text,price_value,price_currency,property_type,property_title,bedrooms,bathrooms,sizes,tenure,estate_agent,key_features,description,council_tax,parking,garden,accessibility
https://www.rightmove.co.uk/properties/162595325,162595325,"£936,842",936842,GBP,Apartment,"The City Collection, Shoreditch, N1",2.0,2.0,840 sq ft 78 sq m,Leasehold,"JLL, City and East London New Homes 20
Water Street
London
E14 5GX More properties from this agent","['Two bedroom, third floor apartment set over 840 sq ft', 'Cinema available for private showings', '24 hour gym', 'Treatment room available with bookable services', 'Spacious winter garden', 'Both bedrooms benefit from fitted wardrobes', 'Underfloor heating throughout', 'Comfort cooling', 'Breathtaking double-height entrance lobby with 24/7 concierge']","A two bedroom, third floor apartment set over 840 sq ft with private balcony in The City Collection, Shoreditch.  
 
 The generous open-plan living area has been finished with engineered oak flooring and the kitchen offers integrated appliances by Siemens and Bosch. The bedroom is fitted with broadloom carpet, offering a touch of luxury underfoot, and large fitted wardrobes provide plenty of practical storage space. The sophisticated bathroom design includes heated towel rails, porcelain tiles, bespoke cabinets and statement black fittings that set them apart from the norm.
 
 The City Collection is the final phase of this luxury development in the heart of Shoreditch compromising studio, one and two bedroom apartments. It is just four minutes’ walk from Old Street station (Silicon Roundabout) and less than a 20 minute walk from Angel Islington station and Liverpool Street station. Access to the rest of the City, West End and Canary Wharf can all be achieved within 30 minutes.
 
 The vibrancy and dynamism of Shoreditch, the countless restaurants, bars and private member’s clubs, and its proximity to Islington, Clerkenwell, Barbican and the City, make the area an exciting place to live.
 
 Residents will benefit from a generous provision of private communal facilities including:
 - breathtaking double-height entrance lobby with 24/7 concierge
 - cinema available for private showings
 - 24 hour gym
 - treatment room available with bookable services
 - two landscaped garden terraces
 - garden lounge and reading area
 - meeting rooms and shared workspaces
 
 Enquire now to book your appointment at The City Collection marketing suite.
 
 *Images are of the show apartment and are indicative only. Brochures The City Collection - Brochure JLL .pdf The City Collection - JLL Factsheet.pdf

Show less",Ask agent,Ask agent,Yes,Ask agent
https://www.rightmove.co.uk/properties/165052664,165052664,"£925,000",925000,GBP,Apartment,"Prior Bolton Street, London, N1",2.0,1.0,800 sq ft 74 sq m,Freehold,"Savills, Islington 94 Upper Street,
London,
N1 0NP More properties from this agent","['Beautifully updated by the current owner to a high standard, ready for immediate occupation.', 'Excellent transport links', 'Comfortably fits a dining table for eight and generous seating, ideal for entertaining.', 'Beautiful communal gardens', 'Quietly situated with views of pretty period buildings on Prior Bolton Street, offering both character and convenience.', 'EPC Rating = D']","Bright and Stylish Two Bedroom Apartment on Prior Bolton Street 
 Description This beautifully presented two bedroom apartment has been recently refurbished by the current owner to a high standard. The spacious reception room features multiple sash windows that overlook the communal gardens, filling the space with natural light and offering a peaceful, green outlook. Generously proportioned, the room comfortably accommodates a dining table for eight as well as ample soft seating. The master bedroom is an excellent size, complete with built-in storage, the second bedroom also offers generous built-in storage. A stylish and well-maintained bathroom complements the property, along with a separate modern kitchen. Location Prior Bolton Street is a quiet and pretty neo-Georgian street in Canonbury. Highbury and Islington station (Victoria Line, Overground and National Rail) is approximately 350 metres walk. Oxford Circus can be reached within 4 stops, National Rail links to Old Street and Moorgate, and London Overground connects to East and South London. Canary Wharf can be easily accessed by taking the London Overground towards Stratford International and changing onto the Jubilee line. Upper Street is on four bus routes towards Angel, Kings Cross, Old Street, the City, London Bridge, Holborn and the West End. Square Footage: 800 sq ft 
 Brochures Web Details Particulars

Show less",F,Ask agent,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/33151661,33151661,"£905,000",905000,GBP,Apartment,"Omega Place,London,N1",2.0,1.0,613 sq ft 57 sq m,Leasehold,"Arlington Estates, London 124 City Road,
London,
EC1V 2NX More properties from this agent","['Gated Development', 'High Spec Fixtures & Fittings', 'Leasehold', 'Juliette Balcony', 'Neutral Decor', 'Wooden Flooring', 'Central Location', 'Excellent Transport Links', 'Close to Local Amenities']","Radius Apartments
 
 Arlington Estates are pleased to offer this fantastic two-bedroom apartment located down peaceful gated mews in Kings Cross. Arranged on the second floor, the apartment features from an open-plan reception and kitchen with solid wood floors, stone worktops and stylishly integrated appliances and a juliette balcony, double bedroom with built-in storage and a contemporary bathroom. Located 1 minute to Kings Cross.
 
 
 Transport Links:
 Zone 1 
 Kings Cross Tube 2 minutes 
 Kings Cross Thames Link - 2 minutes 
 Kings Cross St Pancras - Nationwide Train Links 
 9 bus routes to the City, Angel and West End 
 St Pancras International Eurostar: High-Speed Train links to Europe (Paris, Amsterdam & Brussels) 
 
 Property Specification:
 
 Kitchen:
 Custom designed kitchens 
 Gloss lacquer doors with co-ordinating wood effect doors and brushed chrome handles 
 Worktops in reconstituted stone Stainless steel plinths 
 Undermounted stainless steel sink with single lever chrome mixer tap 
 Neff integrated stainless steel oven and hob 
 Integrated washer/dryer, dishwasher, and fridge freezer 
 Ceramic floor tiling 
 
 Bathroom:
 Bathroom Charcoal floor tiling and skirting, 
 Metallic mosaic tiling to feature vanity wall 
 Villeroy and Boch wall mounted square ceramic basin with chrome towel rails 
 Hansgrohe Axor Starck single lever basin mixer tap 
 Recessed mirrored vanity cabinet with hidden downlighter to underside above the washbasin 
 Villeroy and Boch wall mounted WC with concealed cistern 
 Feature recess above WC with frosted glass shelves and mirrored back panel 
 White enameled steel bath with tiled bath panel 
 Ceramic matt white tiles to bath surround 
 Hansgrohe Axor Starck chrome bath shower mixer wall mounted Hansgrohe Starck exafill chrome 
 Heated towel rail 
 Hansgrohe Starck shower mixer set 
 Villeroy and Boch wall mounted ceramic white basin with Hansgrohe chrome mixer tap 
 Villeroy and Boch wall mounted WC with concealed cistern 
 Recessed wall hung mirrored vanity cabinet with internal shelving 
 Feature tiling underside of vanity cabinet 
 Ceramic matt white tilling to walls 
 Charcoal tiling to floors and skirting 
 
 General:
 General Electric thermostatically controlled heating to radiator panel 
 Light oak laminate flooring to living rooms and hallways Internal flush doors with chrome handles 
 Painted skirtings and architraves with a shadow gap detail 
 Walls decorated neutrally throughout 
 Fitted wardrobes 
 Video entry phone system 
 Oak veneer entrance doors Lighting throughout communal areas 
 All corridors carpeted and decorated 
 
 Location Overview: 
 Centrally located for the West End with easy access to The City and Canary Wharf 
 Easy access to all London's airports 
 Numerous bus to the City and West End Restaurants, shopping, and the amenities of Islington and Bloomsbury close by 
 Tesco supermarket just a 2-minute walk 
 St Pancras: The Arcade, Circle Shopping, and the market is at street level and The Rendezvous is on the upper concourse boast an array of top quality retail and food outlets, here is a list of a few: Costa Coffee, Hamleys, Foyles, Pret A Manger, Monsoon, Boots, Vodafone, WH Smith, Marks & Spencers, Starbucks, Yo! Sushi!, Caffe Nero, Paul, Paperchase, and Body Shop to name but a few.
 
 ** Misrepresentation Act 1967 ** These particulars are believed to be correct but their accuracy is not guaranteed nor do they form part of any contract.
 
 Leasehold
 
 Years remaining on lease: 105 Years
 Year Started: 27th November 2006
 
 Ground Rent: Paid in 6 months intervals. Approximately £300.00 Per Annum
 
 Service Charges: Paid in 6 Months Intervals: £3600.00 Approximately
 
 Local Authority: London Borough of Islington
 Council Tax: Band E
 Annual Price: Approximately £2459 Per Annum
 
 Conservation Area: Kings Cross
 
 Flood Risk: Very Low
 
 Broadband: Basic and Superfast
 
 Satellite/ Fibre TV Availability: BT & Sky
 
 Mobile Coverage: EE, Vodafone, Three, O2
 
 
 Arlington Estates is a member of the schemes below:
 
 CMP - Client Money Protect
 Membership No: CMP008014
 
 Property Redress Scheme
 Membership No: PRS024572 Brochures CMP Certificate

Show less",Ask agent,Ask agent,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/163235951,163235951,"£900,000",900000,GBP,Flat,"Wenlock Road, Angel",3.0,1.0,Ask agent,Leasehold,"Dexters, Shoreditch 44 Great Eastern Street
London
EC2A 3EP More properties from this agent","['Three Bedrooms', 'Balcony and Large Terrace', 'Two Bathrooms', 'Underfloor Heating', 'Sought After Location', 'Concierge and Gym Services']","A three-bedroom apartment with a balcony and terrace on the first floor in Spenlow Apartments. This property comprises of a sizeable, fully integrated kitchen/dining and living area with floor-to-ceiling windows leading into a west-facing balcony, a large main bedroom with en suite and large built-in wardrobe, another double bedroom with again access to the west-facing balcony, a bedroom with access to a large terrace and a spacious family bathroom with underfloor heating throughout. In addition, residents benefit from a concierge service, a residents' gym and safe bicycle storage. The development is ideally located off City Road, close to the Regent's Canal footpath giving easy access to Angel, Shoreditch, Clerkenwell and the City for access to fashionable shops, bars, and restaurants and further entertainment venues. Shepherdess Walk Park is just moments from the building's entrance and the nearest Underground station is Old Street (Northern Line). Tenure:  Leasehold  Lease Years Remaining:  988 Service Charge:  £4,762  Annual Ground Rent:  £350 Council Tax Band:  F Information contained within this listing is for guidance only and should be checked and confirmed (prior to proceeding). Brochures Brochure 1

Read full description",Ask agent,Ask agent,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/164841761,164841761,"£900,000",900000,GBP,Flat,"Canonbury Square, 
Canonbury, N1",2.0,2.0,Ask agent,Leasehold,"Chestertons, Islington 327 - 329 Upper Street,
Islington,
London,
N1 2XQ More properties from this agent","['Lower-ground floor apartment', '2 double bedrooms', 'Grade II Listed', 'Located on an enviable garden square', 'Moments from Upper Street']","A stunning two bedroom apartment is set within a converted Grade II Listed house, on one of Islington’s most prestige garden squares, with direct access to a large communal garden from the reception room. The property is well-proportioned comprising; large living area; separate spacious kitchen with plenty of worktop and cupboard space; the family bathroom with a corner bath; the master bedroom offers plenty of built in wardrobe space along with a shower/vanity area; the second bedroom is equally as spacious; the impressive communal garden is accessed directly from the reception area, beautifully maintained making it the perfect place to enjoy the outdoors. Located in highly sought-after Canonbury, this property offers an excellent location for those looking to enjoy all that central Islington has to offer. Canonbury Square is a charming garden square, moments from the peace and tranquillity of the New River Walk, whilst retaining convenient access to the community focal point of the local shops on Canonbury Place, and within close proximity of the shops, bars and restaurants of Upper Street. Transport can be found at Highbury & Islington station (Victoria Line, London Overground and National Rail) with fabulous connections to the City and West End. Overall, this apartment is a rare gem, offering a beautiful living space with modern features whilst retaining character, a stunning communal garden, and an unbeatable location. Selling your property in Canonbury Square? Trying to find your perfect home to buy? Register with  Chestertons Islington  to get the full picture from the experts in the Canonbury market.  Our China Desk is here for you, if Chinese is your preferred language, please get in touch via WeChat ( S-ChestertonsAPAC ) Brochures Super-size images and Full Online Details ---  Brochure and Particulars

Show less",E,Ask agent,Private garden,Ask agent
https://www.rightmove.co.uk/properties/161381837,161381837,"£900,000",900000,GBP,Flat,"Elmore Street, Islington, London, N1",2.0,1.0,851 sq ft 79 sq m,Freehold,"Kinleigh Folkard & Hayward - Sales, Islington 298 Upper Street,
London,
N1 2TU More properties from this agent","['Two double bedrooms', ""15'8 Reception room"", 'Kitchen/dining room', 'Bathroom', 'Own private entrance', 'Well presented', 'Chain free', 'EPC - D']","Exceptional, bright and spacious 851 sq ft two double bedroom duplex flat for sale, arranged over the top two floors of this imposing semi-detached Victorian house. 
Elmore Street is close to the amenities of De Beauvoir Town and Upper Street, within easy walking distance of Essex Road Station and has numerous bus services nearby connecting to the City and all over London.

Show less",E,Ask agent,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/163523720,163523720,"£900,000",900000,GBP,Apartment,"Spenlow Apartments, Wenlock Road, London, N1",3.0,2.0,"1,052 sq ft 98 sq m",Leasehold,"Victorstone Property Consultants, City Road 213 City Road,
London,
EC1V 1JN More properties from this agent","['Private Balcony and Roof Terrace', 'Concierge', 'Open Planned Lounge/Kitchen', 'Three Spacious Bedrooms', 'Gym', 'Two Modern Bathrooms', 'Built in Storage', 'Fitted Appliances', 'Close to Angel and Old Street Station', 'Long Lease']","Welcome to your dream London home in N1, where modern luxury meets urban convenience. This spacious three bedroom flat is the perfect oasis in the heart of the city, boasting incredible features and amenities that will make your living experience truly exceptional. Upon entering this luxury flat, you are greeted by an open planned lounge and kitchen area. This airy and light-filled space is perfect for entertaining guests or enjoying cosy nights in. The floor to ceiling windows allow natural light to flood the room, creating a warm and inviting atmosphere. The well-appointed kitchen area is equipped with fitted appliances, offering convenience and style for all your culinary adventures. The flat comprises three generous bedrooms, providing ample space for relaxation and tranquillity. These spacious bedrooms are perfect for creating your own personal sanctuary, with plenty of room for storage and furnishings. Each room has been thoughtfully designed, combining comfort with modern elegance. One of the standout features of this incredible flat is the private balcony and roof terrace. Imagine enjoying breath taking views of the city skyline while sipping your morning coffee or hosting unforgettable gatherings with friends. This outdoor space is truly a hidden gem, offering privacy and tranquillity in the heart of London. As a resident of Wenlock Road, you will have access to a range of exceptional amenities. The exclusive concierge service ensures that all your needs are taken care of, leaving you free to indulge in the best that city living has to offer. Stay in top shape with the on-site gym, where you can enjoy invigorating workouts without the need for an expensive membership. The flat also features two modern bathrooms, each designed to the highest standards. These sleek and stylish spaces offer a place of relaxation and rejuvenation, with contemporary fixtures and fittings throughout. Location is key, and this flat does not disappoint. Situated close to Angel and Old Street Station, you have easy access to the best that London has to offer. Whether you are looking to explore the vibrant nightlife, enjoy cultural attractions, or simply indulge in retail therapy, everything is within reach. Experience the epitome of contemporary luxury with this impeccable three bedroom flat in N1. Don't miss this opportunity to secure your dream home in the heart of the city. Contact us now for a private viewing and get ready to embark on a new chapter of stylish and convenient living.

Show less",F,Ask agent,Terrace,Ask agent
https://www.rightmove.co.uk/properties/160367501,160367501,"£900,000",900000,GBP,Apartment,"Wenlock Road, N1",3.0,2.0,"1,076 sq ft 100 sq m",Leasehold,"Hurford Salvi Carr, Islington & Shoreditch 227 City Road,
London,
N1 7NA More properties from this agent","['Three Bedrooms - Two Bathrooms', 'Balcony + Terrace', '1037 Sqft - 96.4 Sqm', 'Day Porter', 'Gym', 'Planned Cladding Work Funded by Developer']","A three-bedroom apartment with a balcony and terrace on the first floor in ""Spenlow Apartments"", part of the impressive Folio development completed in 2015.  This large property comprises an entrance/corridor, a kitchen/dining and living area with floor-to-ceiling windows leading into a west-facing balcony, a large main bedroom with ensuite and large built-in wardrobe, another double bedroom with again access to the west-facing balcony, a bedroom with access to a large terrace and a spacious family bathroom.  The flat has underfloor heating, Duravit sanitary ware, and Deltalight light fittings.  The building is ideally located off City Road, close to the Regent's Canal footpath, which leads towards Angel in one direction, Victoria Park in the other and ""The City"" on the doorstep.  In addition, residents benefit from a concierge service, a residents' gym and safe bicycle storage. Shepherdess Walk Park is just a few steps from the building’s entrance. The fashionable shops, bars, and restaurants in Islington, Clerkenwell, Shoreditch, and Hoxton are within a short walking distance. The nearest Underground station is Old Street (Northern Line), and City Road provides excellent bus links to the City, the West End and north to St Pancras International with high-speed rail connections to continental Europe.

Show less",F,Ask agent,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/160448198,160448198,"£900,000",900000,GBP,Penthouse,"Nile Street, London, N1",4.0,2.0,"1,162 sq ft 108 sq m",Leasehold,"Savills, Shoreditch 48 Great Eastern Street
London
EC2A 3EP More properties from this agent","['Penthouse apartment', 'Four bedrooms', 'EPC Rating = C']","Spacious four bedroom duplex apartment. 
 Description A spacious four bedroom duplex apartment occupying the top two levels of an attractive modern apartment block in Shoreditch.   The property occupies the fifth and sixth floors and features partially vaulted ceilings and a dual aspect lounge/kitchen leading to a full width terrace.  There is a bathroom on each floor and all four bedrooms are well proportioned. At over 1,100sqft this is a significant apartment and could be well suited to a family or a rental investment. Location Nile Street it Located off Shepherdess Walk, just North of Old Street roundabout.    The closest stations are Old Street (0.2 miles), Hoxton (0.7 miles) and Moorgate (0.8 miles).   Conveniently located for those looking to take advantage of the vast selection of shops, bars and restaurants the area offers and in particular the local amenities that can be found in Shoreditch, Clerkenwell, Islington and Hackney. Please note: distances are approximate. Source: google.com Square Footage: 1,162 sq ft 
Leasehold with approximately 979 years remaining. Brochures Web Details

Show less",G,Ask agent,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/164193857,164193857,"£900,000",900000,GBP,Flat,"Arundel Place, Islington, London, N1",3.0,1.0,Ask agent,Freehold,"Kinleigh Folkard & Hayward - Sales, Islington 298 Upper Street,
London,
N1 2TU More properties from this agent","['Three double bedrooms', ""17'5 Recetion room"", 'Fitted kitchen', 'Bathroom', 'Dual aspect', 'Close to transport links', 'Chain free']","Exceptional, bright and spacious 1042 sq ft three double bedroom laterally converted flat for sale arranged over the top floor of these imposing period houses, also benefitting from a spacious reception room with dual aspect. Chain free 
The property is located on a highly desirable square in Barnsbury with easy access to Highbury & Islington, Caledonian Road and Angel tube stations and is within walking distance of trendy Upper Street with its array of shops, bars and restaurants.

Show less",Band: TBC,Ask agent,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/164179844,164179844,"£900,000",900000,GBP,Flat,"Cloudesley Street, LONDON, N1",2.0,2.0,893 sq ft 83 sq m,Freehold,"Hamptons, Islington 97-99
Upper Street
London
N1 0NP More properties from this agent","['Top Floor Lateral', '2 Bedrooms', '2 Bathrooms', 'Separate Study', '893 Sqft', 'Share Of Freehold', 'Grade II Listed', 'Period Conversion', 'Good Condition', 'Converted 1994']","Situated on the highly sought-after Cloudesley Street, this beautifully presented top floor lateral flat offers a unique blend of period charm and modern living within a Grade II listed building. Converted in 1994 from the historic Cloudesley Arms pub, this 893 sqft residence boasts spacious accommodation comprising two well-proportioned bedrooms, two bathrooms, and a separate study — ideal for flexible working or creative space.
 
 Benefiting from a share of freehold, the property provides peace of mind and a genuine sense of ownership. Set within an iconic period conversion, the flat retains characterful features reflecting its heritage while being maintained in good condition throughout.
 
 An exceptional opportunity to own a slice of history in a vibrant and desirable N1 location, combining timeless appeal with comfortable, practical living. Situation Nestled on the charming Cloudesley Street in N1, this property benefits from a peaceful yet vibrant setting in the heart of Islington. Just a short stroll from the bustling Upper Street, residents have access to an eclectic mix of boutique shops, cafés, bars, and restaurants. Scenic walks along Regents Canal and the green space of Islington Green add to the area’s appeal. Excellent transport links are within easy reach, with Angel and Highbury & Islington stations offering swift access to central London and beyond.    Property Ref Number:    HAM-59534

Show less",D,On street,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/165647582,165647582,"£900,000",900000,GBP,Flat,"Wenlock Road, Angel, London, N1",3.0,2.0,"1,101 sq ft 102 sq m",Leasehold,"Foxtons, Islington 355
Upper Street
London
N1 0PD  More properties from this agent","['A truly stylish 3 bedroom luxury flat', 'Fabulous reception room with Balcony and dining space', 'Open-plan contemporary kitchen with integrated fixtures', 'Master bedroom with built in storage and Ensuite', '2nd well-proportioned bedroom with Terrace', '3rd bedroom with ample storage space', 'Family bathroom with white suite', 'Porter and secure entry']","A stunning 3 bedroom flat boasting sleek designs, well-proportioned rooms, ample storage space, private Balcony and Terrace placed in a fantastic location on Wenlock Road. The property is located near the trendy shops, bars and restaurants of Hoxton and Shoreditch. Old Street (Northern Line and National Rail) station is close by for links into the city and beyond.  Please use the reference CHPK4071183 when contacting Foxtons. Brochures Property details Super sized images

Show less",Ask agent,Ask agent,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/163656749,163656749,"£900,000",900000,GBP,Flat,"Mildmay Park, London, N1",2.0,2.0,786 sq ft 73 sq m,Freehold,"Knight Frank, Islington 321-322 Upper Street,
London,
N1 2XQ More properties from this agent","['2 bedrooms', '1 reception room', '2 bathrooms', 'Period', 'Communal Garden', 'Lateral']","Located on Mildmay Park, this charming and characterful two bedroom flat offers a well-balanced blend of modern living and period appeal. Spanning over 750 sq ft, the property features a bright and spacious layout with excellent natural light throughout. To the rear is a generously proportioned reception room, flooded with natural light. The separate kitchen is modern and thoughtfully designed, features ample worktop space and contemporary fittings. Both the principal bedroom and the second bedroom are well-sized, with the layout offering flexibility for guest accommodation or a home office. The flat also benefits from two stylish modern bathrooms (one en suite).  The property benefits from direct access to a large shared garden, providing a tranquil outdoor retreat ideal for summer evenings and weekend relaxation. The area offers easy access to a range of transport links, with Dalston Junction (0.5 miles), Canonbury (0.4 miles), and Highbury & Islington (1 mile) stations all nearby, providing quick connections to the Overground and Underground networks for access across London. A variety of local amenities are close at hand, including independent cafés, restaurants, and shops along Newington Green, Dalston, and Upper Street in Islington. Supermarkets, health services, and other essentials are also conveniently located in the surrounding area. Green spaces such as Newington Green, Butterfield Green, and the popular Clissold Park are within easy reach, offering plenty of open-air options. The community feel, characterful streets, and access to excellent local schools make this part of Mildmay a highly desirable location for a range of residents seeking a balanced lifestyle in the city. Brochures More Details Mildmay Park - Broch

Show less",D,Ask agent,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/131534789,131534789,"£900,000",900000,GBP,Apartment,"Kings Cross Quarter, Pentonville Road, London, N1 9JE",1.0,1.0,Ask agent,Leasehold,"Citian & Partners, London 209 - 63 St Mary Axe, EC3A 8AA More properties from this agent","['1 Bedroom 1 Bathroom  Balcony', 'Swimming pool', 'Gym', ""0.4 miles from King's Cross St. Pancras underground station""]","The centre of transport and the heart of design, King's Cross is London's fashionable new district. With vast open spaces and divine restaurants, residents' could want for nothing more. The Quarters Each apartment has been created with luxury and functionality in mind, with the highest quality finishes sourced from our elite suppliers. Sumptuous and welcoming, living spaces are perfectly designed to entertain guests or to relax after an eventful day. Every room has been considered to maximise the space and showcase the surrounding scenery.

Show less",Ask agent,Ask agent,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/165052718,165052718,"£899,950",899950,GBP,Flat,"The Cooper Building, Wharf Road, Angel, N1",2.0,2.0,797 sq ft 74 sq m,Freehold,"Freder, London 180 Strand,
London,
WC2R 1EA More properties from this agent",[],"The Cooper Building, 36, Wharf Road, Angel, London, N1 7GR. This stylish and spacious one-bedroom apartment is set within a modern development by the canal, offering contemporary living just moments from the vibrant centres of Angel and Old Street.   Fantastic Location Ideally located along the Regent's Canal, this home is within walking distance of Angel, Shoreditch, and Upper Street. Enjoy nearby coffee shops, restaurants, galleries, and weekend markets in a buzzing yet relaxed neighbourhood.   Great Transport Connectivity Just a short walk to Angel Station (Northern Line) and Old Street Station, providing fast links to King's Cross, the City, and the West End. Excellent bus and cycle routes nearby.   Modern & Elegant Interiors The apartment features a bright open-plan living and dining area with floor-to-ceiling windows, a sleek fitted kitchen, a generously sized bedroom with built-in wardrobes, and a high-spec bathroom. Finished with neutral tones and high-quality materials.   Canal-Side Living in a Secure Building Set in The Cooper Building, a modern residential block with lift access, secure entry, and well-maintained communal areas. Residents also enjoy proximity to green spaces and waterside paths.   Property Highlights * Stylish interiors with excellent natural light * Contemporary design throughout * Close to tech hubs, creative spaces & transport * Walking distance to Angel, Old Street, and the canal Council Tax Band: E (Hackney Council ) Brochures Brochure

Read full description",E,Ask agent,Ask agent,Ask agent
https://www.rightmove.co.uk/properties/158403461,158403461,"£897,500",897500,GBP,Apartment,"Shoreditch Parkside, Marketing Suite, Mono Tower, Hoxton Press, Penn Street, London, N1",2.0,1.0,753 sq ft 70 sq m,Leasehold,"Savills Residential Developments, East London Finsbury Circus House, 15 Finsbury Circus, London, EC2M 7EB More properties from this agent","['Two-bedroom apartment with 70 m² of internal space', 'Extra-large balcony measuring 7.42m x 1.45m for outdoor living', 'Expansive kitchen, living and dining area measuring 7.14m x 6.36m', 'Principal bedroom with integrated wardrobe and generous layout', 'Located between levels 4 and 19 with elevated views', 'Access to communal roof terrace and garden room', 'Concierge service and secure cycle storage on site', 'Just 0.6 km from Hoxton Overground Station', 'Move in from 2026']","Spacious two-bedroom apartment with a 7.4m balcony and luxury amenities, moments from Shoreditch Park and Hoxton Station. 
 Description Apartment Type 4 at Parkside Place, Shoreditch Parkside, is a generously proportioned two-bedroom home offering 70 square metres of internal living space, excluding the balcony. Located between levels 4 and 19, the apartment features a large open-plan kitchen, living and dining area measuring 7.14 by 6.36 metres, a principal bedroom with integrated wardrobe, a second double bedroom, and a modern bathroom. The private balcony, stretching 7.42 by 1.45 metres, offers ample space for outdoor dining, entertaining or relaxing with views over the city. Parkside Place is part of the Shoreditch Parkside development, a vibrant new community overlooking the green expanse of Shoreditch Park. Residents benefit from a range of premium amenities including a concierge service, secure parcel storage, a welcoming lobby and lounge, and a communal roof terrace with a garden room ideal for socialising or enjoying cityscape views. Cycle storage is available both at mezzanine level and within selected apartments. Designed by award-winning FCBStudios, the architecture blends modernity with elegance, forming part of the wider Britannia Masterplan. This includes a world-class leisure centre, a 1,100-pupil academy, and an upgraded 16.5-acre park, placing unrivalled amenities right on your doorstep. Located just 0.6 kilometres from Hoxton Overground Station and within easy reach of Old Street and Liverpool Street, Parkside Place offers excellent connectivity across London. The surrounding area is rich in culture, creativity and convenience, with Shoreditch’s renowned restaurants, markets, and nightlife moments away. Move in from 2026 and secure a beautifully designed home in one of East London’s most exciting new developments. Square Footage: 753 sq ft 
Leasehold with approximately 998 years remaining. 
 
 Additional Info Service Charge: £6.16psf pa estimated Brochures Web Details

Show less",Band: TBC,Ask agent,Yes,Ask agent
https://www.rightmove.co.uk/properties/166124804,166124804,"£875,000",875000,GBP,Apartment,"New North Road, London, N1",2.0,1.0,Ask agent,Leasehold,"Winkworth, Islington 65 Upper Street,
London,
N1 0NY More properties from this agent","['Chain-free', 'Split level period conversion', 'Large south facing garden', 'Residents parking', 'Recently renovated/ turnkey', 'Solid oak wood flooring']","This stunning, fully redecorated and refurbished split level apartment is in 'turnkey' condition. It offers two bedrooms, one bathroom, an open plan kitchen / living / dining room and 42 sq. mtrs. (approx.) South facing garden / terrace, set over the lower two floors of a pretty Georgian terraced conversion. The property is offered chain-free.   Positioned at the edge of Arlington Conservation Area and backing onto sought after Arlington Square, the property is accessed through the raised ground floor.  At the front of the property there is a useful shared patio space which could be used for bike storage. Upon entering you are greeted onto a landing space that welcomes you into a bright living / dining room with high ceilings, flooded with natural light through its large original sash windows that have secondary glazing on the North side and fully fitted kitchen with recently installed washing machine, oven and dishwasher on the South side with views of the peaceful, private back garden / terrace. The spacious and welcoming living area on this floor (which includes space for dining) is complete with recently fitted solid oak wood flooring and exposed brick style tiles in the kitchen, and a large storage cupboard above the entrance. The fully decked terrace / garden (with decking that has been recently replaced) is accessed directly from the landing.  The large, beautiful garden is a hidden gem. It is quiet, secluded and sunny and is a great area for BBQs and entertaining, with space for a hot tub.  There is a newly installed large shed for extra storage. The hallway leading down to the garden and the lower ground floor has recently refurbished, stylish stairs and high ceilings and is a lovely space in itself. The property has recently been fully tanked and damp proofed with an insurance backed guarantee. The lower ground floor hosts two equal sized double bedrooms with new carpets (and secondary glazing on the North side), a new modern three-piece bathroom with brass fixtures and radiator, a waterfall shower, stunning rustic style tiles and engineered wood flooring, and a large understairs storage cupboard.  New antique style brass radiators have been fitted throughout. New North Road is a fantastic location, perfectly situated for easy access to the City, Shoreditch, charming De Beauvoir Town and vibrant and bustling Upper Street with some fantastic pubs and restaurants, Pophams Bakery and excellent transport links available nearby, whilst also being situated in a peaceful and tranquil location in a lovely part of Islington. The accommodation is well located for easy access to Regents Canal, which is 150 yards from the property, Shoreditch Park is 0.1 miles away, Old Street Station is 0.8 miles away, Angel station is 0.9 miles away and Highbury and Islington 0.9 miles away. There are also a number of bus routes close by providing easy access to the City. The nearby grocery stores include a corner shop, Tesco and Co-op, as well as Aldi, M&S, Waitrose and Sainsburys across Old Street, Angel and Highbury and Islington. The nearby residents parking (adjacent to the property) comes with electric charging points. Brochures Web Details Particulars

Show less",D,Yes,Yes,No wheelchair access
